id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20615227,Near DCU/Hosp/Bus Airport-Free WiFi/coffee- Room 2,120206296,Louise,,Dublin City,53.38718,-6.23026,Private room,28,1,103,2019-09-01,4.17,5,0
20616377,Superb Christchurch Apartment,12036741,Micheál,,Dublin City,53.34379,-6.2739,Entire home/apt,100,4,150,2019-09-19,6.07,8,275
20618413,Spacious 2 bed Dublin 4 Bungalow,13073714,Anne,,Dublin City,53.31786,-6.23283,Entire home/apt,280,7,1,2018-03-19,0.05,1,88
20618886,Double Room in City Centre,14136655,Emma,,Dublin City,53.35687,-6.25988,Private room,80,1,11,2018-08-26,0.43,1,0
20620692,*NXT 2 UCD/Trinity/RDS*D4 RedBrick*Ideal4Marathon!,50284369,Daniel,,Dublin City,53.32493,-6.23533,Entire home/apt,140,2,22,2019-09-06,0.89,1,4
20622984,A lovely bright single room .,144606287,Sharon,,Dublin City,53.39081,-6.15701,Private room,35,5,15,2019-09-14,0.60,1,283
20626755,Near DCU/Hosp/bus Airport- Free WiFi/coffee-Room 3,120206296,Louise,,Dublin City,53.39049,-6.22858,Private room,30,1,123,2019-08-31,4.91,5,0
20630571,NearDCU/Hosp'/Bus Airport-Free WiFi/coffee- Room 1,120206296,Louise,,Dublin City,53.38888,-6.22883,Private room,28,1,111,2019-08-25,4.52,5,51
20632511,Purty House 4,147512073,Purty,,Dn Laoghaire-Rathdown,53.29437,-6.14773,Entire home/apt,125,2,78,2019-09-21,3.28,7,288
20643971,Mull Lodge(3 Bed Bungalow),147618028,Brian,,Dublin City,53.3497,-6.34244,Entire home/apt,90,3,11,2019-06-16,0.45,1,79
20645278,Warm & quiet en suite room,8299874,Olga,,Dublin City,53.32246,-6.27367,Private room,59,1,23,2018-05-19,0.92,1,0
20647166,Huge bedroom with ensuite and king-sized bed,1271983,Rachel & Justin,,Dublin City,53.33509,-6.28168,Private room,79,4,2,2017-11-01,0.08,4,0
20649225,Collywood,86685559,Colm,,Dublin City,53.32761,-6.31785,Private room,47,1,120,2019-09-23,4.84,1,87
20658429,Stephen's Green Park Apartment,73669472,Zara,,Dublin City,53.33909,-6.25326,Entire home/apt,160,2,17,2019-07-16,0.68,3,233
20659256,Bright Large Ensuite Bedroom in High-end apartment,29292486,Sébastien,,Dn Laoghaire-Rathdown,53.28327,-6.21284,Private room,53,3,22,2019-09-16,0.88,2,0
20660321,Central cozy dB bedroom Dublin,147646135,Álvaro,,Dublin City,53.34323,-6.27702,Private room,60,3,111,2019-09-20,4.47,1,51
20670667,"Quiet, Private room in North Strand, Dublin",147886604,Ferenc,,Dublin City,53.35846,-6.23874,Private room,45,1,112,2019-09-01,4.64,3,97
20689444,Large Double Bedroom -Ensuite,60455973,Mary,,Dn Laoghaire-Rathdown,53.26227,-6.21725,Private room,75,1,16,2019-07-06,0.64,1,135
20690305,Smart 1 Bed in Heart of Temple Bar for 4 persons,44156779,Shane,,Dublin City,53.34549,-6.26479,Entire home/apt,80,1,223,2019-09-22,8.88,3,31
20692475,Share Studio Apartment,142451065,Sundary,,Dublin City,53.35775,-6.25972,Shared room,25,1,0,,,1,0
20693049,Double room with private bathroom in stylishapt,148091194,Beata,,Dn Laoghaire-Rathdown,53.27972,-6.18399,Private room,61,2,50,2019-09-01,2.01,1,161
20693902,"Lovely two bedroom house, Phibsborough Dublin",91512550,Orlaith,,Dublin City,53.36187,-6.26478,Entire home/apt,80,3,14,2018-08-06,0.56,1,0
20695921,3bdr Central + Patio + WIFI + TV + 2 Bthrm Slp 10,56322091,Jen,,Dublin City,53.35632,-6.268,Entire home/apt,289,1,141,2019-09-14,5.76,10,305
20696952,Friendly Space,148133310,Ricky,,Dublin City,53.34037,-6.3063,Private room,36,2,3,2017-09-21,0.12,1,0
20699517,Most Central Penthouse: Sleeps 10,121804866,Ann,,Dublin City,53.33998,-6.26205,Entire home/apt,500,2,32,2019-08-28,1.27,4,230
20704646,Charming Cottage in Hip Stoneybatter,39535440,Christopher,,Dublin City,53.35175,-6.28911,Entire home/apt,147,2,22,2019-08-24,1.04,1,50
20708372,City centre - super views over st Patrick’s .,92177185,Hilary,,Dublin City,53.34003,-6.27339,Entire home/apt,71,15,112,2019-09-24,4.51,2,60
20708751,City centre close to all amenities -  1 bed apt,92177185,Hilary,,Dublin City,53.34021,-6.27308,Entire home/apt,50,15,121,2019-09-15,4.87,2,80
20710093,Modern penthouse with kingsize bed,42146986,Randolph,,Dn Laoghaire-Rathdown,53.27981,-6.21005,Entire home/apt,130,2,1,2017-09-03,0.04,1,0
20718659,1 bedroom apartment Heart of Dublin,26904818,Amy,,Dublin City,53.34599,-6.27457,Entire home/apt,130,3,1,2018-05-20,0.06,1,3
20720502,Double room in bright apartment in Smithfield,20283973,Neva,,Dublin City,53.34945,-6.28103,Entire home/apt,70,3,13,2018-02-26,0.53,2,0
20723606,Historical Dublin East Wall Terraced House,9352270,Lucy,,Dublin City,53.35676,-6.23843,Entire home/apt,130,4,1,2019-09-02,1,1,28
20726436,Luxury 2 Bed/2Bath Apt IFSC,142463565,Marie,,Dublin City,53.34853,-6.23845,Entire home/apt,150,5,15,2018-07-20,0.62,1,0
20726789,Entire apartment overlooking Jameson Distillery,73042178,Lucy,,Dublin City,53.34749,-6.2763,Entire home/apt,120,3,122,2019-08-25,4.95,1,83
20726918,Charming Townhouse,125150723,Kevin,,Dublin City,53.36568,-6.25677,Entire home/apt,450,2,26,2019-08-08,2.04,7,338
20727828,"Royal Canal Pk -10min train to city, childfriendly",474806,Catherine,,Dublin City,53.37544,-6.31636,Entire home/apt,130,3,9,2019-09-02,0.61,1,329
20737100,Ensuite Room in Bright&Modern Apt in Grand Canal,15467093,Katarína,,Dublin City,53.34259,-6.23047,Private room,95,3,5,2018-08-13,0.20,1,14
20753517,"Portmarnock home, close to sea, city & airport",148641394,Ann,,Fingal,53.42621,-6.13318,Private room,45,1,28,2019-09-15,1.13,1,209
20753882,15 minute walk to City Centre,141401445,Aine,,Dublin City,53.35992,-6.26294,Private room,39,1,0,,,1,0
20755199,Modern cosy  log cabin,148656010,Ray,,Dublin City,53.39579,-6.18057,Entire home/apt,80,2,25,2019-09-09,1.03,1,144
20756780,Nice quiet location 35 mins by bus to city centre,148662443,Judith,,South Dublin,53.28697,-6.28967,Private room,30,7,3,2019-03-22,0.13,1,277
20759900,Perfect for Large Families: Sleeps 8.,121804866,Ann,,Dublin City,53.34198,-6.24236,Entire home/apt,350,2,46,2019-08-23,1.91,4,317
20761382,Entire Cozy 1- Bedroom Flat!!,148696863,Santos,,Dublin City,53.35109,-6.2582,Entire home/apt,64,1,71,2019-09-09,7.15,1,51
20768108,Comfortable room in South Dublin duplex apartment,29209368,Michael,,Dn Laoghaire-Rathdown,53.25643,-6.22025,Private room,40,1,3,2017-09-10,0.12,1,0
20769077,Stunning South Dublin Apartment,148792698,Brian,,Dublin City,53.3133,-6.24997,Entire home/apt,140,3,1,2017-09-23,0.04,1,0
20771636,En Suite room,37345570,Kieran,,Dublin City,53.34939,-6.24245,Private room,105,70,1,2017-12-23,0.05,8,180
20776399,Perfect Location: Sleeps 10,31334640,Brian,,Dublin City,53.34207,-6.24166,Entire home/apt,350,2,14,2019-05-03,0.58,5,257
20777765,Liberty Townhouse Dublin City Centre,1655133,Doug,,Dublin City,53.34074,-6.28086,Entire home/apt,229,2,57,2019-09-02,2.41,5,297
20779646,Central large light filled bedroom,6855063,Margaret,,Dublin City,53.32661,-6.25713,Private room,70,4,33,2019-09-08,1.39,4,166
20780307,Double bedroom in great Dublin city location!,130234671,Michelle,,Dublin City,53.34609,-6.34508,Private room,45,2,57,2019-09-12,2.89,1,62
20781213,Light filled bedroom,6855063,Margaret,,Dublin City,53.32844,-6.25598,Private room,70,5,42,2019-08-28,1.70,4,168
20781389,Saleh's apartment,64109706,Saleh,,Dublin City,53.33996,-6.31829,Private room,48,2,7,2018-02-08,0.28,1,0
20792594,Lovely room in a new spacious flat (+ Balcony ),52419058,Stefano,,Dublin City,53.33722,-6.29286,Private room,55,1,202,2019-09-13,8.11,2,112
20810235,Warm and Welcoming Home Sharing,149226635,David,,South Dublin,53.28598,-6.38011,Private room,45,1,53,2019-09-24,2.14,1,41
20816610,"Phoenix Park , wonderful home away from home!",13430588,Deborah,,Dublin City,53.37172,-6.33056,Entire home/apt,290,3,49,2019-09-17,2.86,2,244
20817465,Spacious Double Bedroom in Top Flat & Top Location,5227795,Frederic,,Dublin City,53.34879,-6.23896,Private room,80,1,3,2017-12-10,0.12,1,0
20823089,"2 single rooms together, Airport bus stop 5mins",41819033,Jonathan,,South Dublin,53.28638,-6.28732,Private room,66,1,12,2018-08-20,0.48,3,0
20823449,"Single room 1, Airport bus stop 5mins from house",41819033,Jonathan,,South Dublin,53.28737,-6.28721,Private room,33,1,55,2018-11-09,2.25,3,0
20826323,Seafront Apartment 15 mins to City with Breakfast!,149376163,Helen & Susan,,Dublin City,53.36026,-6.20746,Entire home/apt,98,2,63,2019-09-20,2.65,1,0
20826796,airLMG *Room w/ Bubbles and Wifi*,5508649,"Michael, Colin & Seáneen",,Dublin City,53.35075,-6.28308,Private room,79,14,119,2019-09-17,4.79,2,222
20830942,Big Room near Botanic Gardens,7347275,Rafaela,,Dublin City,53.36814,-6.26855,Private room,37,2,63,2019-09-11,2.53,20,14
20831633,Oldbridge Glen Lucan,149441539,Daragh & Marie,,South Dublin,53.33777,-6.4341,Entire home/apt,130,2,91,2019-08-03,3.82,1,0
20831800,Newly Refurbished Traditional Cottage Blackrock,89643522,Lisa,,Dn Laoghaire-Rathdown,53.28886,-6.17627,Entire home/apt,150,2,36,2019-07-14,1.46,1,238
20832705,Bright 1 bedroom apartment near Trinity College(8),52644078,Joanne,,Dublin City,53.34586,-6.25645,Entire home/apt,120,30,65,2019-09-07,4.05,5,33
20832708,Spacious 2 Bed near Trinity and Temple Bar (13),52644078,Joanne,,Dublin City,53.34633,-6.25654,Entire home/apt,110,30,77,2019-09-10,5.79,5,32
20832716,Spacious 2 bedroom apt near Trinity College (9),52644078,Joanne,,Dublin City,53.34625,-6.25629,Entire home/apt,120,30,119,2019-09-11,5.61,5,78
20838737,Double Room in Glasnevin,7347275,Rafaela,,Dublin City,53.36853,-6.26879,Private room,35,2,48,2019-09-08,2.74,20,27
20840636,Red brick cottage in Ringsend,111255793,Maeve,,Dublin City,53.33932,-6.23309,Entire home/apt,100,5,5,2017-11-19,0.21,1,0
20844691,Clean Spacious Private Room / Study,17872870,Tom,,Dublin City,53.37832,-6.22257,Private room,100,3,2,2018-08-01,0.12,6,364
20844954,Clean private cozy room,17872870,Tom,,Dublin City,53.37719,-6.22125,Private room,150,2,7,2018-06-16,0.28,6,83
20846334,A cosy private room in residence close to Airport,149520880,Lorraine,,Dublin City,53.38091,-6.22086,Private room,55,2,38,2019-07-27,1.56,1,310
20846622,Purty House 6,147512073,Purty,,Dn Laoghaire-Rathdown,53.29557,-6.14698,Entire home/apt,130,2,92,2019-09-22,3.84,7,282
20846944,Purty House 5,147512073,Purty,,Dn Laoghaire-Rathdown,53.29441,-6.14885,Entire home/apt,115,2,76,2019-09-23,3.19,7,309
20854786,"Comfy, bright room in central movie star location",29776518,Tina,,Dublin City,53.34783,-6.27279,Private room,75,4,19,2019-09-07,0.77,1,0
20870406,Little gem in heart of Georgian Dublin,72167590,Michael,,Dublin City,53.3373,-6.24566,Entire home/apt,160,2,92,2019-09-20,3.77,1,75
20883266,En-suite Double Bedroom near Guinness Storehouse,14578394,Allie,,Dublin City,53.33746,-6.28574,Private room,70,2,32,2019-07-07,2.70,1,0
20883840,"Single room 2, Airport bus stop 5mins from house",41819033,Jonathan,,South Dublin,53.28557,-6.2882,Private room,33,1,69,2019-01-09,2.86,3,0
20884439,Very large bright bedroom -direct bus from airport,6855063,Margaret,,Dublin City,53.32742,-6.25518,Private room,73,5,36,2019-09-13,1.46,4,161
20884703,Stepaside,149662322,Siobhan,,Dn Laoghaire-Rathdown,53.25103,-6.20615,Private room,45,2,0,,,1,256
20890032,Your own apartment - long term let (15 days+),24866595,Jerry,,Dublin City,53.32723,-6.25589,Entire home/apt,84,7,147,2019-09-14,6.06,4,72
20897218,"Stunning  Seaview Home ""Clontarf by The Sea""",150124323,Theresa,,Dublin City,53.35789,-6.1932,Entire home/apt,450,1,51,2019-09-22,2.16,1,218
20899041,Cosy bedroom,27300935,Yvonne,,Dublin City,53.40345,-6.15424,Private room,40,2,6,2018-05-13,0.25,2,113
20902138,Exclusive designer’s retreat near city centre,6748231,Sarah,,Dublin City,53.35212,-6.28548,Private room,110,2,2,2017-11-12,0.08,1,0
20908863,"Big bedroom with double bed in Dublin 3, Clontarf.",43848814,Isaac,,Dublin City,53.36491,-6.22348,Private room,50,1,3,2018-01-06,0.13,1,0
20909817,The Guinness,25011026,Avraam,,Dn Laoghaire-Rathdown,53.27683,-6.10199,Private room,50,1,0,,,1,0
20922097,City Centre 7~Bedroom Georgian House~Portobello,148490210,Brian,,Dublin City,53.33315,-6.27273,Entire home/apt,600,2,94,2019-09-19,4.71,1,162
20922514,BOUTIQUE  APARTMENT  in Dublin City Center!,150390002,Rachael,,Dublin City,53.34453,-6.24371,Entire home/apt,160,3,84,2019-09-03,3.78,1,0
20923894,"Penthouse Apartment, Grand Canal Dock Dublin 2",11064806,John,,Dublin City,53.34251,-6.23549,Private room,115,2,1,2017-10-08,0.04,2,0
20923968,Deluxe Double with Balcony & Private bathoom,70113957,K&J,,Dn Laoghaire-Rathdown,53.28016,-6.19251,Private room,59,2,17,2019-08-26,0.97,2,196
20924263,"Dublin 2 Penthouse Apartment, Grand Canal Dock",11064806,John,,Dublin City,53.34176,-6.23579,Private room,115,2,1,2017-09-20,0.04,2,0
20927214,Best 3BR City Centre Location Retreat,148657099,Ying,,Dublin City,53.35042,-6.25543,Entire home/apt,129,2,54,2018-11-04,2.24,1,0
20929035,Comfy 2 bedrooms next Rathmines (31 1),70154490,Gavin  RG,,Dublin City,53.31804,-6.26871,Entire home/apt,95,3,39,2019-08-31,1.59,25,25
20931906,1 Sandycove - Summer Break,17041280,Ross,,Dn Laoghaire-Rathdown,53.28636,-6.11867,Entire home/apt,130,2,53,2019-08-26,2.24,3,0
20932168,Wonderful City Centre Apartment,16885853,Stephen,,Dublin City,53.33971,-6.24418,Entire home/apt,90,365,112,2019-09-24,4.62,4,226
20937577,"Escape to The Stable, Malahide",150533820,Eithne,,Fingal,53.44086,-6.17502,Entire home/apt,180,2,13,2019-09-15,0.56,3,67
20938651,Castle way 2 bedroom near to Grafton Street,2856748,Ruchi,,Dublin City,53.34067,-6.26814,Entire home/apt,400,7,0,,,6,364
20952355,Chic modern Victorian in trendy  Portobello Dublin,60910390,Sean,,Dublin City,53.33095,-6.27173,Entire home/apt,160,4,36,2019-09-16,1.52,1,55
20952670,Cosy Double Bedroom in Dublin's Silicon Valley,10107284,David,,Dublin City,53.34018,-6.23287,Private room,55,2,28,2019-04-22,1.20,1,0
20952914,Private Ensuite Double Bedroom in City center,45438807,Juliette,,Dublin City,53.33723,-6.28538,Private room,34,2,2,2019-07-08,0.56,1,237
20964623,Dublin City apartment - 15-20 min from Grafton St,31167568,Kieran,,Dublin City,53.32774,-6.25281,Entire home/apt,89,2,10,2018-12-03,0.43,1,0
20966603,"Double bedroom in lovely Sandymount, by the sea",15051976,Tolga,,Dublin City,53.33001,-6.21455,Private room,60,3,0,,,1,0
20973513,In heart of Fairview,150908505,Pearl,,Dublin City,53.36474,-6.24445,Private room,30,1,1,2017-12-26,0.05,1,0
20976343,Ensuite double bedroom - Dublin 8,30116714,Sarah,,Dublin City,53.3368,-6.32289,Private room,60,2,7,2018-03-25,0.29,1,0
20980641,BUNKBED ENSUITE ROOM!,106377142,Rosi,,Dublin City,53.3693,-6.25952,Private room,50,2,34,2019-08-12,1.42,4,0
20980896,Comfy double bedroom,8629213,Susan,,Dublin City,53.38207,-6.24621,Private room,55,2,31,2019-09-22,1.28,2,53
20987387,"Killiney/Dalkey area, south County Dublin",151059856,Victor Kuss,,Dn Laoghaire-Rathdown,53.26214,-6.13694,Private room,28,2,44,2019-09-08,1.79,2,246
20988473,Private Double Ensuite in leafy Dublin 4,150996611,Joseph,,Dublin City,53.33556,-6.23823,Private room,43,3,27,2018-06-17,1.14,1,0
20988610,"Fine house and garden near seafront, park and city",69226269,Muriel,,Dublin City,53.3659,-6.19042,Entire home/apt,105,5,1,2019-09-14,1,1,0
20989892,"Cozy, private room in North Strand, Dublin",147886604,Ferenc,,Dublin City,53.35791,-6.24008,Private room,45,1,115,2019-09-15,4.69,3,165
20990480,"Private Cozy Bedroom, in the City Centre, IFSC!",19830571,Luis,,Dublin City,53.34824,-6.24203,Private room,55,3,77,2019-09-11,3.22,1,55
20991507,close to lidl aldi and zentru.,151086091,Mar,,Dublin City,53.35444,-6.23141,Entire home/apt,83,10,0,,,1,0
20993662,Double Bedroom w/Private Bathroom Stepaside,42857021,Clinton,,Dn Laoghaire-Rathdown,53.26661,-6.2236,Private room,100,1,9,2019-09-22,0.81,2,0
20994639,M Luxurious Quiet New Refurbished IFSC 2 Bed Apt.M,151128160,John,,Dublin City,53.34888,-6.24143,Entire home/apt,150,4,52,2019-09-16,2.23,13,224
21002648,"Stunning, Spacious, 5-Bed Home in Drumcondra",66503389,Neil,,Dublin City,53.36374,-6.25961,Entire home/apt,230,2,84,2019-09-16,3.62,1,6
21007588,Executive Apartment close to Dublin City Centre,14368741,Conor,,Dublin City,53.32932,-6.26078,Entire home/apt,110,2,36,2018-08-20,1.52,4,0
21010475,Z Lux 4 bed House  (Sleeps 8) beside Train Station,151128160,John,,Fingal,53.38336,-6.39373,Entire home/apt,200,2,32,2019-09-22,1.37,13,134
21010516,B Luxurious Quiet Third Floor IFSC 2 Bed Apt.,151128160,John,,Dublin City,53.34916,-6.24464,Entire home/apt,150,4,52,2019-09-09,2.15,13,224
21013261,Light-filled City Centre Apartment,150844903,Anthony,,Dublin City,53.34931,-6.27451,Entire home/apt,61,2,62,2019-01-01,2.57,1,0
21017840,Purty House 1,147512073,Purty,,Dn Laoghaire-Rathdown,53.29443,-6.14701,Entire home/apt,85,2,85,2019-09-24,3.62,7,241
21021195,Bright Spacious Double Room in Central Dublin,43948013,Vincent & Martha,,Dublin City,53.33123,-6.28311,Private room,70,2,63,2019-09-10,2.61,1,58
21023740,"BEST LOCATION IN DUBLIN, ChristchurchCathedral.",151405144,Sean,,Dublin City,53.34166,-6.27415,Entire home/apt,199,2,92,2019-09-16,3.77,4,25
21025042,En-Suite Master Bedroom in Dublin City Center,119675683,Eduard,,Dublin City,53.35497,-6.25623,Private room,45,1,79,2019-06-20,3.36,1,0
21026058,City Center deal,48575315,Nico,,Dublin City,53.35355,-6.24859,Private room,60,2,31,2019-05-13,1.35,1,0
21026701,"Entire Apt - Old Kilmainham Spacious, Modern",128137523,Donal,,Dublin City,53.34131,-6.31022,Entire home/apt,80,4,3,2018-03-19,0.13,1,22
21034541,"Stunning, 2-bed apartment in unbeatable location",151497397,Keri,,Dublin City,53.34052,-6.25902,Entire home/apt,150,2,88,2019-09-20,3.91,4,0
21036908,Charming Edwardian Home on Quiet Leafy Road,151489571,Siobhan,,Dublin City,53.36688,-6.25942,Entire home/apt,100,2,73,2019-08-28,3.16,1,0
21038069,Bright home close to Dublin city centre- sleeps 4!,150400814,Vera,,Dublin City,53.33516,-6.28002,Entire home/apt,120,2,84,2019-09-15,3.51,1,149
21041054,Modern 2BR/2Bath apartment in central location,1634964,Prashant,,Dublin City,53.34151,-6.23719,Entire home/apt,130,2,14,2019-09-05,0.59,1,5
21049525,ASTON QUAY 2 BEDROOM APARTMENT~CENTRE OF DUBLIN,2856748,Ruchi,,Dublin City,53.34599,-6.26168,Entire home/apt,400,7,0,,,6,364
21052558,2Bed/2Bath Spacious Apartment - St Stephen's Green,234243,Johnny,,Dublin City,53.3365,-6.25275,Entire home/apt,245,4,31,2019-09-08,1.45,9,29
21062499,"Top rated, trendy and modern apartment in Dublin 6",151495957,Gary,,Dublin City,53.31765,-6.271,Entire home/apt,100,1,34,2019-09-11,1.76,1,126
21064303,Bright Spacious Triple Room,88227584,Jason,,Fingal,53.41975,-6.38696,Private room,45,1,174,2019-09-18,7.22,1,39
21067691,Studio Apartment Dublin 4 with it's own entrance,151813205,Gerard,,Dublin City,53.33905,-6.22217,Entire home/apt,95,2,93,2019-09-15,4.00,1,24
21068589,Entire House - 10 min to spire /City Center,151687500,Dayane,,Dublin City,53.35585,-6.25285,Entire home/apt,93,1,278,2019-09-17,11.50,2,2
21072871,Cozy & lovely private room and bathroom,20014613,Cefe,,Dublin City,53.33719,-6.28475,Private room,45,3,1,2017-10-20,0.04,1,0
21073027,Cosy single room in a family home,151869589,Michelle,,Dublin City,53.3991,-6.17654,Private room,37,1,124,2019-09-07,5.10,1,22
21075289,Christchurch View,69683252,Niall And Gavin,,Dublin City,53.34379,-6.27379,Entire home/apt,115,3,94,2019-09-09,3.89,13,31
21075804,Double bed in South Dublin,151900286,Peter,,South Dublin,53.28115,-6.34362,Private room,65,1,2,2017-11-07,0.08,1,0
21078908,Double bedroom in big Penthouse - Connolly station,151932032,Marie,,Dublin City,53.35442,-6.24056,Private room,45,2,2,2017-11-26,0.09,1,0
21088564,"Double bedroom, apartment in Dublin city centre",62408716,Fran,,Dublin City,53.35061,-6.26688,Private room,57,2,6,2018-01-11,0.26,1,0
21088722,"Private bed + bath, close to UCD/ RDS/ Dublin City",75161929,Barbara,,Dn Laoghaire-Rathdown,53.30948,-6.23667,Private room,75,3,2,2017-10-27,0.09,2,1
